OBJECTID,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Style,Vehicle Colour,Vehicle Value,Weekday,Recovered,Neighbourhood,Ward,Sector,Reported Date,Occurred Date,Year,Intersection,Division,Census Tract,Time of Day,Councillor,Reported Hour,Occurred Hour,x,y
4767,,,,Other,WHI,,Sunday,N,Centretown,Ward 14 - Somerset,Sector 23,12/28/2021 5:00:00 AM,12/12/2021 5:00:00 AM,2021,"BAY ST, LAURIER AVE",Central,5050048.00,Evening,Ariel Troster,1500,2200,367037.5795,5030998.1707
4768,,INFINITI,,Automobile,SIL,,Tuesday,N,Greenboro East,Ward 10 - Gloucester-Southgate,Sector 35,8/16/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"HUNT CLUB RD, DUNSTON TER",East,5050123.03,Afternoon,Jessica Bradley,1500,1300,372214.0417,5024443.7967
4769,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Automobile,BLK,25000,Wednesday,Y,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,6/23/2022 5:00:00 AM,6/22/2022 5:00:00 AM,2022,"WHITE ALDER AVE, MANGROVE CRES W, BRADWELL WAY",East,5050126.07,Afternoon,Steve Desroches,800,1700,374783.0703,5020321.5702
4770,2019,LEXUS,RX300,Automobile,SIL,,Monday,Y,Westboro,Ward 15 - Kitchissippi,Sector 21,12/28/2021 5:00:00 AM,12/27/2021 5:00:00 AM,2021,"DOMINION AVE, BERKELEY AVE",Central,5050045.02,Evening,Jeff Leiper,700,2100,362806.7881,5028315.719
4771,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,GRY,,Tuesday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,8/16/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"STONEMEADOW DR, SUGAR PINE CRES",West,5050161.06,Night,Allan Hubley,800,400,356239.5635,5016378.2726
4772,2020,MITSUBISHI,OUTLANDER,Automobile,WHI,,Thursday,Y,Cumberland,Ward 1 - Orléans East-Cumberland,Sector 37,6/23/2022 5:00:00 AM,6/23/2022 5:00:00 AM,2022,"BARNETT DR, COUNSELL CRT",East,5050171.06,Evening,Matthew Luloff,2200,1900,390882.9735,5042283.5631
4773,,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,BLK,,Wednesday,Y,Vanier South,Ward 13 - Rideau-Rockcliffe,Sector 25,12/29/2021 5:00:00 AM,12/29/2021 5:00:00 AM,2021,"COTE ST, MORIN ST",Central,5050061.00,Night,Rawlson King,800,0,371682.3795,5033210.6382
4774,,FORD,TRANSIT,Automobile,,,Monday,Y,East Industrial,Ward 10 - Gloucester-Southgate,Sector 33,8/16/2022 5:00:00 AM,7/11/2022 5:00:00 AM,2022,"STEVENAGE DR, SWANSEA CRES",East,5050001.08,Evening,Jessica Bradley,2000,2000,374414.4936,5026769.7151
4775,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLK,,Wednesday,Y,Centrepointe,Ward 8 - College,Sector 15,6/23/2022 5:00:00 AM,6/22/2022 5:00:00 AM,2022,"REDDING WAY, THORNBURY CRES E",West,5050137.05,Evening,Laine Johnson,600,1800,362171.8778,5023243.5021
4776,,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Automobile,RED,45000,Monday,Y,Centrepointe,Ward 8 - College,Sector 15,8/16/2022 5:00:00 AM,8/15/2022 5:00:00 AM,2022,"REDDING WAY, THORNBURY CRES W",West,5050137.05,Evening,Laine Johnson,800,1900,362076.8778,5023160.5013
4777,2022,GENERAL MOTORS CORP.,TERRAIN,Suv,WHI,,Thursday,N,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,6/23/2022 5:00:00 AM,6/9/2022 5:00:00 AM,2022,"YORK ST, 72M EAST OF SUSSEX DR ",Central,5050054.00,Afternoon,Stéphanie Plante,1200,1200,367866.9792,5032274.2567
4778,2006,FORD,F150,Truck,GLD,,Friday,N,Glen Cairn - Kanata South Business Park,Ward 6 - Stittsville,Sector 13,12/29/2021 5:00:00 AM,10/15/2021 5:00:00 AM,2021,"BALIKUN HTS, PERCHERON WAY",West,5050151.08,Afternoon,Glen Gower,1300,1200,352701.0119,5015063.8671
4779,2020,,,Automobile,GRY,,Tuesday,N,Emerald Woods - Sawmill Creek,Ward 10 - Gloucester-Southgate,Sector 35,8/16/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"SOUTHDOWN CRT, SOUTHDOWN CRT, SOUTHDOWN CRT",East,5050123.01,Night,Jessica Bradley,1200,0,371636.2964,5023301.6012
4780,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLK,,Friday,N,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,6/23/2022 5:00:00 AM,6/3/2022 5:00:00 AM,2022,"YORK ST, 72M EAST OF SUSSEX DR ",Central,5050054.00,Afternoon,Stéphanie Plante,1200,1300,367866.9792,5032274.2567
4781,,,,Other,BLU,,Tuesday,N,Centretown,Ward 14 - Somerset,Sector 23,12/29/2021 5:00:00 AM,12/28/2021 5:00:00 AM,2021,"BAY ST, NEPEAN ST",Central,5050040.00,Night,Ariel Troster,1200,200,367115.8961,5030861.5678
4782,2018,FORD,F150,Truck,BLU,,Tuesday,Y,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,8/16/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"DRUMHELLER PL, HUNTSVILLE DR",West,5050160.14,Night,Cathy Curry,1100,300,348924.0259,5019842.1823
4783,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Suv,GRY,,Wednesday,Y,Island Park,Ward 15 - Kitchissippi,Sector 21,6/23/2022 5:00:00 AM,6/22/2022 5:00:00 AM,2022,"HELENA ST, MAYFAIR AVE S",Central,5050044.00,Evening,Jeff Leiper,1000,2300,364569.8894,5028307.5462
4784,,,,Motorcycle,RED,,Saturday,N,West Centertown,Ward 14 - Somerset,Sector 22,12/29/2021 5:00:00 AM,12/25/2021 5:00:00 AM,2021,"BOOTH ST, POPLAR ST",Central,5050042.00,Afternoon,Ariel Troster,1700,1400,366682.282,5030056.6729
4785,,,,Other,BLK,1400,Wednesday,N,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,8/17/2022 5:00:00 AM,8/17/2022 5:00:00 AM,2022,"BYWARD MARKET, GEORGE ST",Central,5050054.00,Afternoon,Stéphanie Plante,1600,1500,368020.897,5032210.5796
4786,2006,"TOYOTA/ TOYOTA MOTOR CO., LTD.",CAMRY,Automobile,GRN,,Thursday,Y,Hintonburg - Mechanicsville,Ward 15 - Kitchissippi,Sector 21,6/23/2022 5:00:00 AM,6/23/2022 5:00:00 AM,2022,"HILDA ST, WELLINGTON ST",Central,5050046.00,Evening,Jeff Leiper,2000,2000,365684.8922,5029894.56
4787,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,BLK,,Thursday,Y,West Centertown,Ward 14 - Somerset,Sector 22,12/30/2021 5:00:00 AM,12/30/2021 5:00:00 AM,2021,"CAMBRIDGE ST N, GLADSTONE AVE",Central,5050042.00,Night,Ariel Troster,1100,200,367039.3231,5030017.9189
4788,2022,"HONDA/AMERICAN HONDA MOTOR CO.,",,Suv,GRY,45000,Tuesday,N,Glen Cairn - Kanata South Business Park,Ward 6 - Stittsville,Sector 13,8/17/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"ROUNCEY RD, WESTPHALIAN AVE, OXER PL",West,5050162.04,Evening,Glen Gower,800,2200,353202.5193,5015535.0676
4789,,CHEVROLET,EQUINOX,Automobile,WHI,,Monday,N,Cummings,Ward 13 - Rideau-Rockcliffe,Sector 32,6/23/2022 5:00:00 AM,5/30/2022 5:00:00 AM,2022,"GARDENVALE RD, RAINIER ST",East,5050061.00,Night,Rawlson King,1500,0,371998.9093,5032916.5782
4790,2021,JEEP (1989 AND AFTER),GRAND CHEROKEE,Suv,BLKPLE,,Thursday,Y,Overbrook - McArthur,Ward 13 - Rideau-Rockcliffe,Sector 25,12/30/2021 5:00:00 AM,12/30/2021 5:00:00 AM,2021,"ST. LAURENT BLVD, MCARTHUR AVE",Central,5050012.00,Night,Rawlson King,1100,400,371921.9093,5032886.5782
4791,2007,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,GRY,,Tuesday,Y,Ledbury - Heron Gate - Ridgemont - Elmwood,Ward 10 - Gloucester-Southgate,Sector 34,8/17/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"ALBION RD, HEATHERINGTON RD",East,5050001.09,Evening,Jessica Bradley,1000,2300,371119.9183,5026145.5265
4792,2012,MITSUBISHI,RVR,Automobile,GRY,,Friday,Y,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,6/24/2022 5:00:00 AM,6/24/2022 5:00:00 AM,2022,"ISABELLA ST, O'CONNOR ST, HWY 417 O'CONN IC119BR57",Central,5050036.00,Evening,Shawn Menard,2200,2200,368297.9019,5030308.5617
4793,2016,NISSAN,,Automobile,BLK,,Friday,Y,East Industrial,Ward 18 - Alta Vista,Sector 33,12/31/2021 5:00:00 AM,12/31/2021 5:00:00 AM,2021,"TERMINAL AVE, STEAMLINE ST",East,5050011.01,Afternoon,Marty Carr,1300,1300,371178.5277,5030870.4351
4794,2018,JEEP (1989 AND AFTER),WRANGLER,Automobile,WHI,,Thursday,N,Glebe - Dows Lake,Ward 17 - Capital,Sector 22,8/18/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,"BANK ST, THIRD AVE",Central,5050018.00,Morning,Shawn Menard,600,600,368336.9029,5029550.5559
4795,2006,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,GRN,,Wednesday,Y,Hintonburg - Mechanicsville,Ward 15 - Kitchissippi,Sector 21,6/24/2022 5:00:00 AM,6/22/2022 5:00:00 AM,2022,"HILDA ST, WELLINGTON ST",Central,5050046.00,Morning,Jeff Leiper,1500,900,365684.8922,5029894.56
4796,2020,FORD,F150,Truck,BLU,100000,Wednesday,Y,Laurentian,Ward 15 - Kitchissippi,Sector 14,8/18/2022 5:00:00 AM,8/17/2022 5:00:00 AM,2022,"COLE AVE S, TILLBURY AVE",West,5050033.01,Evening,Jeff Leiper,700,1900,363479.8846,5026921.5346
4797,2017,LAND ROVER,,Automobile,BLK,,Tuesday,Y,CFB Rockcliffe-NRC,Ward 13 - Rideau-Rockcliffe,Sector 32,8/18/2022 5:00:00 AM,3/1/2022 5:00:00 AM,2022,"KINIW PRIV,TAKAMOSE PRIV",East,5050062.02,Night,Rawlson King,0,0,373003.5869,5034950.3383
4798,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,WHI,,Friday,Y,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,6/24/2022 5:00:00 AM,6/24/2022 5:00:00 AM,2022,"MOFFATT POND CRT W, ANJANA CIRC",West,5050141.23,Morning,David Hill,900,900,361637.1475,5013962.8807
4799,2009,HYUNDAI,ELANTRA,Automobile,GRY,,Friday,Y,Lowertown,Ward 12 - Rideau-Vanier,Sector 24,12/31/2021 5:00:00 AM,12/31/2021 5:00:00 AM,2021,"NELSON ST, RIDEAU ST",Central,5050053.00,Afternoon,Stéphanie Plante,1600,1500,368651.174,5032497.9464
4800,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,RED,,Tuesday,N,Orléans Chatelaine Village,Ward 1 - Orléans East-Cumberland,Sector 31,8/18/2022 5:00:00 AM,8/16/2022 5:00:00 AM,2022,"JEANNE D'ARC BLVD N, TWEDDLE RD",East,5050171.05,Afternoon,Matthew Luloff,800,1600,384266.9869,5040191.8297
4801,2020,MAZDA,CX-9,Suv,WHI,,Thursday,N,East Industrial,Ward 18 - Alta Vista,Sector 33,6/24/2022 5:00:00 AM,3/17/2022 5:00:00 AM,2022,"BOURASSA ST, GLADWIN CRES",East,5050011.01,Afternoon,Marty Carr,1000,1200,373351.9219,5029738.5497
4802,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,WHI,,Thursday,N,Bridlewood - Emerald Meadows,Ward 23 - Kanata South,Sector 13,12/31/2021 5:00:00 AM,12/30/2021 5:00:00 AM,2021,"BRIDLEWOOD CRES, AINTREE PL W, FILION CRES N",West,5050161.03,Afternoon,Allan Hubley,900,1600,354658.8238,5017394.4485
4803,2003,,,Motorcycle,SIL,,Thursday,Y,Vanier North,Ward 12 - Rideau-Vanier,Sector 25,8/18/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,"BOUDREAU ST, GRANVILLE ST",Central,5050103.00,Evening,Stéphanie Plante,1800,1800,370757.9027,5033863.5902
4804,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Automobile,SIL,45000,Saturday,N,Glen Cairn - Kanata South Business Park,Ward 23 - Kanata South,Sector 13,6/25/2022 5:00:00 AM,6/25/2022 5:00:00 AM,2022,"GLAMORGAN DR, UXBRIDGE CRES W",West,5050162.03,Night,Allan Hubley,800,200,353421.8131,5016268.4398
4805,2000,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Automobile,SIL,500,Friday,Y,Glen Cairn - Kanata South Business Park,Ward 23 - Kanata South,Sector 13,12/31/2021 5:00:00 AM,12/31/2021 5:00:00 AM,2021,"RICKEY PL, MCKITRICK DR",West,5050162.02,Morning,Allan Hubley,1000,700,352813.8102,5016975.4465
4806,2021,JEEP (1989 AND AFTER),,Automobile,GRY,,Wednesday,N,West Centertown,Ward 14 - Somerset,Sector 22,8/18/2022 5:00:00 AM,8/17/2022 5:00:00 AM,2022,"BELL ST, LOUISA ST",Central,5050042.00,Evening,Ariel Troster,1000,2200,366997.8972,5029854.5589
4807,2013,HYUNDAI,,Automobile,GRY,,Saturday,Y,Cityview - Skyline - Fisher Heights,Ward 9 - Knoxdale-Merivale,Sector 17,6/25/2022 5:00:00 AM,6/4/2022 5:00:00 AM,2022,"HOGAN ST, MEADOWLANDS DR",West,5050132.00,Night,Sean Devine,1800,0,366124.092,5024894.4972
4808,,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,SIL,,Friday,Y,Stittsville,Ward 6 - Stittsville,Sector 13,12/31/2021 5:00:00 AM,12/31/2021 5:00:00 AM,2021,"DALEWOOD CRES, HEATHROW PRIV",West,5050151.08,Night,Glen Gower,900,400,350807.1443,5011599.9086
4809,2013,DODGE,,,WHI,,Thursday,,,,,8/18/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,,,,Night,,100,100
4810,2010,FORD,,Automobile,BLK,,Saturday,N,Cityview - Skyline - Fisher Heights,Ward 9 - Knoxdale-Merivale,Sector 17,6/25/2022 5:00:00 AM,6/4/2022 5:00:00 AM,2022,"HOGAN ST, MEADOWLANDS DR",West,5050132.00,Night,Sean Devine,1800,0,366124.092,5024894.4972
4811,2009,BMW,,Automobile,GRY,,Saturday,Y,Orléans Chapel Hill South,Ward 19 - Orléans South-Navan,Sector 31,1/1/2022 5:00:00 AM,1/1/2022 5:00:00 AM,2022,"NAVAN RD , MER BLEUE RD W",East,5050125.11,Night,Catherine Kitts,300,300,384006.6231,5032253.6516
4812,2022,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,,GRY,,Thursday,,,,,8/18/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,,,,Morning,,900,900
4813,2007,FORD,,Automobile,SIL,,Saturday,N,North Gower,Ward 21 - Rideau-Jock,Sector 12,6/25/2022 5:00:00 AM,6/25/2022 5:00:00 AM,2022,"FAIRHURST DR, FIRETHORN CRT",West,5050200.02,Morning,David Brown,1200,1100,370613.5187,4992245.2778
4814,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLU,,Wednesday,N,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,8/18/2022 5:00:00 AM,8/17/2022 5:00:00 AM,2022,"BAMBURGH WAY, PEERLESS ST",West,5050141.23,Evening,David Hill,700,2000,361479.8856,5015088.7515
4815,2019,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,RED,37000,Saturday,Y,Centretown,Ward 14 - Somerset,Sector 23,1/1/2022 5:00:00 AM,1/1/2022 5:00:00 AM,2022,"KENT ST, SOMERSET ST",Central,5050040.00,Afternoon,Ariel Troster,1600,1600,367529.3705,5030815.9874
4816,2021,ACURA,RDX,Suv,SIL,40000,Friday,N,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,Ward 9 - Knoxdale-Merivale,Sector 17,6/25/2022 5:00:00 AM,6/24/2022 5:00:00 AM,2022,"INVERNESS AVE, GOODWIN AVE",West,5050131.02,Evening,Sean Devine,700,2000,366349.6371,5024548.2727
4817,2020,JEEP (1989 AND AFTER),WRANGLER,Suv,GRY,,Wednesday,N,West Centertown,Ward 14 - Somerset,Sector 22,8/18/2022 5:00:00 AM,8/17/2022 5:00:00 AM,2022,"LEBRETON ST, RAYMOND ST",Central,5050042.00,Evening,Ariel Troster,1000,2300,366959.8971,5029680.5578
4818,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",PILOT,Suv,GRY,,Saturday,Y,Qualicum - Redwood Park,Ward 8 - College,Sector 15,1/1/2022 5:00:00 AM,1/1/2022 5:00:00 AM,2022,"ESQUIMAULT AVE, OKANAGAN DR",West,5050137.03,Night,Laine Johnson,1600,0,359477.7824,5022470.238
4819,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,BLK,,Friday,N,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,Ward 9 - Knoxdale-Merivale,Sector 17,6/25/2022 5:00:00 AM,6/24/2022 5:00:00 AM,2022,"INVERNESS AVE, MEADOWLANDS DR",West,5050131.02,Evening,Sean Devine,1200,2000,365758.0164,5024717.8368
4820,2022,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Suv,BLK,,Friday,Y,Glen Cairn - Kanata South Business Park,Ward 6 - Stittsville,Sector 13,8/19/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"GELDERLAND PRIV, GELDERLAND PRIV",West,5050162.04,Night,Glen Gower,1000,0,353266.69,5015832.3492
4821,2006,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,BLK,3000,Saturday,Y,Iris,Ward 8 - College,Sector 15,1/1/2022 5:00:00 AM,1/1/2022 5:00:00 AM,2022,"RILEY AVE, TOMPKINS ST",West,5050026.00,Evening,Laine Johnson,1900,1900,361274.8728,5023093.5002
4822,2017,AUDI,A3,Automobile,BLK,,Thursday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,6/25/2022 5:00:00 AM,6/23/2022 5:00:00 AM,2022,"ALLIUM ST, ARUM TERR",East,5050171.12,Evening,Catherine Kitts,1800,2300,383980.1699,5033825.6536
4823,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,WHI,,Friday,Y,Stittsville,Ward 6 - Stittsville,Sector 13,8/19/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"ABBOTT ST, TALLTREE CRES E",West,5050151.08,Morning,Glen Gower,700,700,351815.3511,5014729.9579
4824,2014,DODGE,,Automobile,WHI,8000,Sunday,Y,Centretown,Ward 14 - Somerset,Sector 23,1/2/2022 5:00:00 AM,1/2/2022 5:00:00 AM,2022,"ELGIN ST, LAURIER AVE",Central,5050048.00,Morning,Ariel Troster,1100,1100,367948.8979,5031548.5736
4825,2018,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,GRY,,Sunday,N,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata North Business Park,Ward 4 - Kanata North,Sector 13,6/26/2022 5:00:00 AM,6/26/2022 5:00:00 AM,2022,"AKENHEAD CRES E, KEYROCK DR",West,5050160.14,Night,Cathy Curry,700,0,349256.0029,5020158.4212
4826,2009,CHEVROLET,,Automobile,WHI,14000,Friday,Y,Braemar Park - Bel Air Heights - Copeland Park,Ward 8 - College,Sector 17,8/19/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"CLINE CRES N, WHITMORE AVE N",West,5050024.00,Morning,Laine Johnson,800,800,362966.8826,5025043.5179
4827,2019,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Suv,BLU,,Saturday,N,Riverside South - Leitrim,Ward 22 - Riverside South-Findlay Creek,Sector 35,1/2/2022 5:00:00 AM,1/1/2022 5:00:00 AM,2022,"NETLEY CIRC W, FINDLAY CREEK DR",East,5050126.08,Night,Steve Desroches,1100,0,375218.1483,5019916.5834
4828,,JEEP (1989 AND AFTER),PATRIOT,Automobile,SIL,,Saturday,Y,Sandy Hill - Ottawa East,Ward 12 - Rideau-Vanier,Sector 24,6/26/2022 5:00:00 AM,6/25/2022 5:00:00 AM,2022,"NELSON ST, OSGOODE ST",Central,5050051.00,Evening,Stéphanie Plante,1200,2200,368987.9007,5031936.5754
4829,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Suv,GRY,30,Thursday,N,Orléans Chatelaine Village,Ward 1 - Orléans East-Cumberland,Sector 31,8/19/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,"MOCKINGBIRD DR, TULIP CRES E",East,5050170.01,Evening,Matthew Luloff,700,2000,382518.9337,5039025.5867
4830,2018,DODGE,CARAVAN,Automobile,WHI,,Sunday,Y,Rockcliffe - Manor Park,Ward 13 - Rideau-Rockcliffe,Sector 25,1/2/2022 5:00:00 AM,1/2/2022 5:00:00 AM,2022,"BLASDELL AVE, CAMELIA AVE",Central,5050059.00,Evening,Rawlson King,2200,2200,371050.8997,5035205.6019
4831,2015,SUBARU,,Automobile,TAN,,Thursday,Y,Byward Market,Ward 12 - Rideau-Vanier,Sector 24,8/19/2022 5:00:00 AM,8/18/2022 5:00:00 AM,2022,"BRUYERE ST, PARENT AVE",Central,5050055.00,Evening,Stéphanie Plante,1000,1800,367687.895,5032762.5853
4832,2020,HYUNDAI,ELANTRA,Automobile,SIL,,Sunday,Y,Pineview,Ward 11 - Beacon Hill-Cyrville,Sector 32,6/26/2022 5:00:00 AM,6/26/2022 5:00:00 AM,2022,"COSMIC PL, ENGLEWOOD PL",East,5050122.02,Night,Tim Tierney,400,400,375158.9239,5032231.5642
4833,2019,FORD,F150,Automobile,BLK,,Friday,Y,Vars,Ward 20 - Osgoode,Sector 37,8/19/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"TRUDEAU AVE,ATMOSPHERE ST",East,5050171.03,Night,Isabelle Skalski,400,400,395005.9681,5025384.6727
4834,2007,"HONDA/AMERICAN HONDA MOTOR CO.,",CIVIC (AND CRX),Automobile,BLK,,Sunday,Y,Lowertown,Ward 12 - Rideau-Vanier,Sector 24,6/26/2022 5:00:00 AM,6/26/2022 5:00:00 AM,2022,"CLARENCE ST, KING EDWARD AVE",Central,5050056.00,Afternoon,Stéphanie Plante,1200,1200,368334.2446,5032686.3002
4835,2020,"HONDA/AMERICAN HONDA MOTOR CO.,",,Automobile,WHI,40000,Friday,N,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Ward 9 - Knoxdale-Merivale,Sector 15,8/19/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"CHARTWELL AVE E, CRAIG HENRY DR",West,5050135.01,Morning,Sean Devine,600,600,362476.8785,5021864.4903
4836,2007,CHEVROLET,EXPRESS,Truck,WHI,,Saturday,N,Hunt Club East - Western Community,Ward 10 - Gloucester-Southgate,Sector 35,6/27/2022 5:00:00 AM,6/25/2022 5:00:00 AM,2022,"HUNT CLUB RD, DOWNPATRICK RD, MCCARTHY RD",East,5050002.05,Evening,Jessica Bradley,1800,1900,370506.1745,5023404.7371
4837,2021,"TOYOTA/ TOYOTA MOTOR CO., LTD.",,Automobile,BLK,,Sunday,Y,Centretown,Ward 14 - Somerset,Sector 23,1/2/2022 5:00:00 AM,1/2/2022 5:00:00 AM,2022,"BRONSON AVE, MACLAREN ST",Central,5050040.00,Evening,Ariel Troster,1900,1900,367000.1931,5030398.7269
4838,2020,HYUNDAI,TUCSON,Suv,RED,45000,Saturday,Y,Ottawa South,Ward 17 - Capital,Sector 22,8/20/2022 5:00:00 AM,8/20/2022 5:00:00 AM,2022,"BRANTWOOD DR, CENTENNIAL BLVD",Central,5050016.00,Night,Shawn Menard,700,100,369810.9926,5029607.1879
4839,,MERCEDES-BENZ,,Automobile,DBL,,Monday,N,Vanier South,Ward 12 - Rideau-Vanier,Sector 25,6/27/2022 5:00:00 AM,6/27/2022 5:00:00 AM,2022,"GRANVILLE ST, LAFONTAINE AVE, MONTREAL RD",Central,5050102.00,Morning,Stéphanie Plante,1600,900,370829.8128,5033468.6313
4840,2020,FORD,F150,Automobile,BLK,,Sunday,Y,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,1/3/2022 5:00:00 AM,1/2/2022 5:00:00 AM,2022,"BEAUDELAIRE DR, WINTERSPRING RDG",East,5050171.11,Afternoon,Catherine Kitts,800,1600,385396.9391,5034469.6224
4841,2021,,,Trailer,SIL,,Friday,Y,Whitehaven - Queensway Terrace North,Ward 7 - Bay,Sector 14,8/20/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"ALPINE AVE, ELMHURST ST",West,5050028.00,Afternoon,Theresa Kavanagh,1700,1200,360599.8129,5024680.255
4842,2009,HUMMER,H3,Truck,GRY,20000,Monday,Y,Fitzroy,Ward 5 - West Carleton-March,Sector 11,6/27/2022 5:00:00 AM,6/27/2022 5:00:00 AM,2022,"AYLWIN RD, FERRY RD",West,5050301.00,Morning,Clarke Kelly,700,700,328717.8029,5039116.6974
4843,2014,"TOYOTA/ TOYOTA MOTOR CO., LTD.",HIGHLANDER,Automobile,BLK,,Sunday,N,Orléans Avalon - Notting Gate - Fallingbrook - Gardenway South,Ward 19 - Orléans South-Navan,Sector 31,1/3/2022 5:00:00 AM,1/2/2022 5:00:00 AM,2022,"ESPRIT DR, ESPRIT DR S",East,5050171.11,Afternoon,Catherine Kitts,800,1200,385514.1201,5034936.3344
4844,2016,BMW,,Automobile,BLK,,Friday,N,South Keys - Heron Gate - Greenboro West,Ward 10 - Gloucester-Southgate,Sector 35,8/20/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"BANK ST, SOUTHKEYS SC",East,5050001.04,Evening,Jessica Bradley,600,1800,371076.4787,5024527.5742
4845,2014,ALY ALLIANCE/ HOMETTE HOMES (OR CORP.),,Trailer,BLK,5000,Monday,N,Fitzroy,Ward 5 - West Carleton-March,Sector 11,6/27/2022 5:00:00 AM,6/27/2022 5:00:00 AM,2022,"AYLWIN RD, FERRY RD",West,5050301.00,Morning,Clarke Kelly,700,700,328717.8029,5039116.6974
4846,2020,JEEP (1989 AND AFTER),GRAND CHEROKEE,Automobile,WHI,,Monday,N,New Barrhaven - New Development - Stonebridge,Ward 3 - Barrhaven West,Sector 16,1/3/2022 5:00:00 AM,1/3/2022 5:00:00 AM,2022,"DUNDONALD DR, KILBIRNIE DR",West,5050141.26,Night,David Hill,1500,200,365576.5368,5012295.0639
4847,2021,"HONDA/AMERICAN HONDA MOTOR CO.,",CRV,Suv,GRY,,Friday,N,Glen Cairn - Kanata South Business Park,Ward 6 - Stittsville,Sector 13,8/20/2022 5:00:00 AM,8/19/2022 5:00:00 AM,2022,"CRANESBILL RD,NORDMANN FIR CRT",West,5050162.02,Evening,Glen Gower,1000,2200,352247.8829,5016360.5951
